,state_code,county_code,derived_msa-md,census_tract,action_taken,loan_amount,total_loan_costs
12260,MA,25025,14454,25025140400,1,385000.0,9866.54
12261,MA,25025,14454,25025091700,1,385000.0,3589.91
12262,MA,25025,14454,25025110601,1,385000.0,81.9
12263,MA,25025,14454,25025030500,1,385000.0,4627.95
12264,MA,25025,14454,25025120104,1,385000.0,5346.5
12265,MA,25025,14454,25025000503,1,385000.0,3034.5
12266,MA,25025,14454,25025000601,1,385000.0,3724.5
12267,MA,25025,14454,25025092101,1,385000.0,3163.25
12268,MA,25025,14454,25025092200,1,385000.0,3937.0
12269,MA,25025,14454,25025030100,1,385000.0,5113.44
12270,MA,25025,14454,25025170100,1,385000.0,7831.95
12271,MA,25025,14454,25025000502,1,385000.0,5403.0
12272,MA,25025,14454,25025030400,1,385000.0,4181.0
12273,MA,25025,14454,25025130100,1,385000.0,4254.71
12274,MA,25025,14454,25025020301,1,385000.0,3984.36
12275,MA,25025,14454,25025170501,1,385000.0,6392.97
12276,MA,25025,14454,25025020101,1,385000.0,
12277,MA,25025,14454,25025170300,1,385000.0,
12278,MA,25025,14454,25025100700,1,385000.0,3134.3
12279,MA,25025,14454,25025180500,1,385000.0,4357.84
12280,MA,25025,14454,25025040300,1,385000.0,14509.24
12281,MA,25025,14454,25025101002,1,385000.0,16863.19
12282,MA,25025,14454,25025110201,1,385000.0,11897.38
12283,MA,25025,14454,25025050400,1,385000.0,0.0
12284,MA,25025,14454,25025110601,1,385000.0,4985.84
12285,MA,25025,14454,25025060800,1,385000.0,3682.12
12286,MA,25025,14454,25025050700,1,385000.0,3189.83
12287,MA,25025,14454,25025130100,1,385000.0,3148.62
12288,MA,25025,14454,25025050300,1,385000.0,5319.75
12289,MA,25025,14454,25025981300,1,385000.0,2012.0
12290,MA,25025,14454,25025140400,1,385000.0,2780.0
12291,MA,25025,14454,25025060800,1,385000.0,2813.0
12292,MA,25025,14454,25025060800,1,385000.0,3062.0
12293,MA,25025,14454,25025140400,1,385000.0,4799.31
12294,MA,25025,14454,25025170300,1,385000.0,4399.3
12295,MA,25025,14454,25025130406,1,385000.0,3578.8
12296,MA,25025,14454,25025140102,1,385000.0,2021.27
12297,MA,25025,14454,25025110501,1,385000.0,2049.16
12298,MA,25025,14454,25025091100,1,385000.0,3061.5
12299,MA,25025,14454,25025091500,1,385000.0,3611.0
12300,MA,25025,14454,25025100800,1,385000.0,2644.5
12301,MA,25025,14454,25025070101,1,385000.0,5250.0
12302,MA,25025,14454,25025092200,1,385000.0,2632.95
12303,MA,25025,14454,25025090700,1,385000.0,8969.99
12304,MA,25025,14454,25025060301,1,385000.0,
12305,MA,25025,14454,25025130406,1,385000.0,2454.55
12306,MA,25025,14454,25025140202,1,385000.0,3140.15
12307,MA,25025,14454,25025061200,1,385000.0,6088.51
12308,MA,25025,14454,25025060800,1,385000.0,10531.55
12309,MA,25025,14454,25025170701,1,385000.0,3099.41
12310,MA,25025,14454,25025061200,1,385000.0,
12311,MA,25025,14454,25025110103,1,385000.0,
12312,MA,25025,14454,25025020200,1,385000.0,
12313,MA,25025,14454,25025040401,1,385000.0,
12314,MA,25025,14454,25025050400,1,385000.0,
12315,MA,25025,14454,25025040600,1,385000.0,2684.75
12316,MA,25025,14454,25025000701,1,385000.0,3487.25
12317,MA,25025,14454,25025100700,1,385000.0,8257.0
12318,MA,25025,14454,25025140400,1,385000.0,3551.25
12319,MA,25025,14454,25025000601,1,385000.0,3234.25
12320,MA,25025,14454,25025080401,1,385000.0,0.0
12321,MA,25025,14454,25025000704,1,385000.0,Exempt
12322,MA,25025,14454,25025050700,1,385000.0,3861.95
12323,MA,25025,14454,25025140400,1,385000.0,2888.97
12324,MA,25025,14454,25025140400,1,385000.0,8126.09
12325,MA,25025,14454,25025140102,1,385000.0,602.75
12326,MA,25025,14454,25025040200,1,385000.0,2826.0
12327,MA,25025,14454,25025180101,1,385000.0,3876.0
12328,MA,25025,14454,25025110502,1,385000.0,2729.7
12329,MA,25025,14454,25025170701,1,385000.0,3659.7
12330,MA,25025,14454,25025110401,1,385000.0,3092.2
12331,MA,25025,14454,25025180500,1,385000.0,2709.1
12332,MA,25025,14454,25025071201,1,385000.0,3178.6
12333,MA,25025,14454,25025060200,1,385000.0,
12334,MA,25025,14454,25025180500,1,385000.0,Exempt
12335,MA,25025,14454,25025050200,1,385000.0,7210.15
12336,MA,25025,14454,25025170100,1,385000.0,3249.7
12337,MA,25025,14454,25025000201,1,385000.0,0.0
12338,MA,25025,14454,25025100900,1,385000.0,3378.9
12339,MA,25025,14454,25025090100,1,385000.0,2357.5
12340,MA,25025,14454,25025100900,1,385000.0,5260.71
12341,MA,25025,14454,25025050200,1,385000.0,
12342,MA,25025,14454,25025081400,1,385000.0,8070.06
12343,MA,25025,14454,25025090300,1,385000.0,8347.75
12344,MA,25025,14454,25025100500,1,385000.0,3138.15
12345,MA,25025,14454,25025170601,1,385000.0,3291.45
12346,MA,25025,14454,25025170400,1,385000.0,3818.5
12347,MA,25025,14454,25025170800,1,385000.0,3862.05
12348,MA,25025,14454,25025170800,1,385000.0,
12349,MA,25025,14454,25025170501,1,385000.0,
12350,MA,25025,14454,25025170200,1,385000.0,
12351,MA,25025,14454,25025092300,1,385000.0,6611.0
12352,MA,25025,14454,25025170601,1,385000.0,Exempt
12353,MA,25025,14454,25025100100,1,385000.0,16496.2
12354,MA,25025,14454,25025050700,1,385000.0,
12355,MA,25025,14454,25025170200,1,385000.0,3888.2
12356,MA,25025,14454,25025091500,1,385000.0,5005.2
12357,MA,25025,14454,25025100601,1,385000.0,
12358,MA,25025,14454,25025101002,1,385000.0,3723.6
12359,MA,25025,14454,25025170400,1,385000.0,8626.84
12360,MA,25025,14454,25025140300,1,385000.0,8333.69
12361,MA,25025,14454,25025101002,1,385000.0,6022.0
12362,MA,25025,14454,25025180101,1,385000.0,3383.0
12363,MA,25025,14454,25025180200,1,385000.0,3494.0
12364,MA,25025,14454,25025081300,1,385000.0,
12365,MA,25025,14454,25025090200,1,385000.0,
12366,MA,25025,14454,25025061200,1,385000.0,
12367,MA,25025,14454,25025092300,1,385000.0,0.0
12368,MA,25025,14454,25025092200,1,385000.0,0.0
12369,MA,25025,14454,25025140300,1,385000.0,9708.8
12370,MA,25025,14454,25025060501,1,385000.0,11556.0
12371,MA,25025,14454,25025092000,1,385000.0,10595.13
12372,MA,25025,14454,25025180101,1,385000.0,12382.0
12373,MA,25025,14454,25025091400,1,385000.0,11914.14
12374,MA,25025,14454,25025000100,1,385000.0,9822.68
12375,MA,25025,14454,25025082000,1,385000.0,3399.25
12376,MA,25025,14454,25025110301,1,385000.0,
12377,MA,25025,14454,25025170501,1,385000.0,
12378,MA,25025,14454,25025091400,1,385000.0,9375.2
12379,MA,25025,14454,25025092300,1,385000.0,
12380,MA,25025,14454,25025170300,1,385000.0,
12381,MA,25025,14454,25025170100,1,385000.0,3505.0
12382,MA,25025,14454,25025140202,1,385000.0,3967.12
12383,MA,25025,14454,25025170100,1,385000.0,Exempt
12384,MA,25025,14454,25025140300,1,385000.0,3521.95
12385,MA,25025,14454,25025170400,1,385000.0,3659.45
12386,MA,25025,14454,25025100900,1,385000.0,
12387,MA,25025,14454,25025092000,1,385000.0,
12388,MA,25025,14454,25025100900,1,385000.0,
12389,MA,25025,14454,25025100601,1,385000.0,
12390,MA,25025,14454,25025050700,1,385000.0,3286.5
12391,MA,25025,14454,25025040200,1,385000.0,
12392,MA,25025,14454,25025100700,1,385000.0,8110.75
12393,MA,25025,14454,25025060301,1,385000.0,4252.0
12394,MA,25025,14454,25025050101,1,385000.0,625.0
12395,MA,25025,14454,25025092400,1,385000.0,11533.99
12396,MA,25025,14454,25025091600,1,385000.0,
12397,MA,25025,14454,25025050200,1,385000.0,3454.9
12398,MA,25025,14454,25025082000,1,385000.0,6998.25
12399,MA,25025,14454,25025081400,1,385000.0,
12400,MA,25025,14454,25025040100,1,385000.0,4308.82
12401,MA,25025,14454,25025051101,1,385000.0,2959.81
12402,MA,25025,14454,25025091400,1,385000.0,
12403,MA,25025,14454,25025081800,1,385000.0,
12404,MA,25025,14454,25025120301,1,385000.0,
12405,MA,25025,14454,25025020101,1,3855000.0,
12406,MA,25025,14454,25025010802,1,3885000.0,Exempt
12407,MA,25025,14454,25025010500,1,3885000.0,8250.5
12408,MA,25025,14454,25025120301,1,3925000.0,
12409,MA,25025,14454,25025070900,1,3935000.0,7642.0
12410,MA,25025,14454,25025100500,1,395000.0,3373.45
12411,MA,25025,14454,25025040801,1,395000.0,
12412,MA,25025,14454,25025020302,1,395000.0,3501.45
12413,MA,25025,14454,25025101001,1,395000.0,2926.6
12414,MA,25025,14454,25025140400,1,395000.0,3606.8
12415,MA,25025,14454,25025101001,1,395000.0,16943.16
12416,MA,25025,14454,25025130402,1,395000.0,2941.85
12417,MA,25025,14454,25025030100,1,395000.0,
12418,MA,25025,14454,25025020200,1,395000.0,Exempt
12419,MA,25025,14454,25025120600,1,395000.0,2360.0
12420,MA,25025,14454,25025130404,1,395000.0,2855.0
12421,MA,25025,14454,25025100900,1,395000.0,3482.3
12422,MA,25025,14454,25025040300,1,395000.0,17469.56
12423,MA,25025,14454,25025100300,1,395000.0,2936.65
12424,MA,25025,14454,25025060400,1,395000.0,2755.2
12425,MA,25025,14454,25025071101,1,395000.0,2331.2
12426,MA,25025,14454,25025050901,1,395000.0,1715.57
12427,MA,25025,14454,25025060301,1,395000.0,
12428,MA,25025,14454,25025092101,1,395000.0,6753.0
12429,MA,25025,14454,25025040100,1,395000.0,
12430,MA,25025,14454,25025170100,1,395000.0,13883.81
12431,MA,25025,14454,25025110401,1,395000.0,3859.65
12432,MA,25025,14454,25025060800,1,395000.0,2131.45
12433,MA,25025,14454,25025092101,1,395000.0,2812.95
12434,MA,25025,14454,25025040600,1,395000.0,2341.95
12435,MA,25025,14454,25025060800,1,395000.0,3406.95
12436,MA,25025,14454,25025130200,1,395000.0,2488.04
12437,MA,25025,14454,25025180500,1,395000.0,1806.0
12438,MA,25025,14454,25025071101,1,395000.0,16821.5
12439,MA,25025,14454,25025170300,1,395000.0,4831.8
12440,MA,25025,14454,25025120104,1,395000.0,5809.6
12441,MA,25025,14454,25025050400,1,395000.0,3317.85
12442,MA,25025,14454,25025160602,1,395000.0,3153.0
12443,MA,25025,14454,25025180500,1,395000.0,3803.06
12444,MA,25025,14454,25025180200,1,395000.0,2638.0
12445,MA,25025,14454,25025130406,1,395000.0,3889.13
12446,MA,25025,14454,25025170200,1,395000.0,3888.25
12447,MA,25025,14454,25025160602,1,395000.0,3156.3
12448,MA,25025,14454,25025170200,1,395000.0,3162.9
12449,MA,25025,14454,25025170800,1,395000.0,3162.9
12450,MA,25025,14454,25025170701,1,395000.0,3153.0
12451,MA,25025,14454,25025120400,1,395000.0,2538.77
12452,MA,25025,14454,25025100800,1,395000.0,1780.7
12453,MA,25025,14454,25025170502,1,395000.0,4612.81
12454,MA,25025,14454,25025101002,1,395000.0,12046.95
12455,MA,25025,14454,25025110607,1,395000.0,4224.0
12456,MA,25025,14454,25025100400,1,395000.0,
12457,MA,25025,14454,25025020302,1,395000.0,3402.0
12458,MA,25025,14454,25025000701,1,395000.0,
12459,MA,25025,14454,25025110403,1,395000.0,2471.3
12460,MA,25025,14454,25025051101,1,395000.0,3227.6
12461,MA,25025,14454,25025110502,1,395000.0,
12462,MA,25025,14454,25025060800,1,395000.0,5830.07
12463,MA,25025,14454,25025000301,1,395000.0,2661.5
12464,MA,25025,14454,25025040801,1,395000.0,
12465,MA,25025,14454,25025110601,1,395000.0,2656.5
12466,MA,25025,14454,25025170300,1,395000.0,
12467,MA,25025,14454,25025110607,1,395000.0,3749.5
12468,MA,25025,14454,25025110103,1,395000.0,2666.5
12469,MA,25025,14454,25025091200,1,395000.0,3893.5
12470,MA,25025,14454,25025120301,1,395000.0,2668.0
12471,MA,25025,14454,25025110103,1,395000.0,5141.69
12472,MA,25025,14454,25025130406,1,395000.0,2652.5
12473,MA,25025,14454,25025091100,1,395000.0,3221.0
12474,MA,25025,14454,25025110103,1,395000.0,3648.0
12475,MA,25025,14454,25025000504,1,395000.0,3874.75
12476,MA,25025,14454,25025100700,1,395000.0,3114.5
12477,MA,25025,14454,25025040401,1,395000.0,2706.5
12478,MA,25025,14454,25025110501,1,395000.0,2607.5
12479,MA,25025,14454,25025070700,1,395000.0,2713.5
12480,MA,25025,14454,25025060800,1,395000.0,
12481,MA,25025,14454,25025092101,1,395000.0,3761.0
12482,MA,25025,14454,25025070300,1,395000.0,3170.0
12483,MA,25025,14454,25025060101,1,395000.0,
12484,MA,25025,14454,25025120400,1,395000.0,3084.0
12485,MA,25025,14454,25025060101,1,395000.0,3752.0
12486,MA,25025,14454,25025082000,1,395000.0,2661.0
12487,MA,25025,14454,25025070900,1,395000.0,2604.5
12488,MA,25025,14454,25025060800,1,395000.0,3146.05
12489,MA,25025,14454,25025040401,1,395000.0,3084.0
12490,MA,25025,14454,25025050200,1,395000.0,3077.5
12491,MA,25025,14454,25025000802,1,395000.0,2663.5
12492,MA,25025,14454,25025092200,1,395000.0,2682.5
12493,MA,25025,14454,25025061200,1,395000.0,
12494,MA,25025,14454,25025010403,1,395000.0,
12495,MA,25025,14454,25025010408,1,395000.0,2320.0
12496,MA,25025,14454,25025091600,1,395000.0,3732.43
12497,MA,25025,14454,25025170501,1,395000.0,4534.46
12498,MA,25025,14454,25025010104,1,395000.0,5176.58
12499,MA,25025,14454,25025100603,1,395000.0,4021.0
12500,MA,25025,14454,25025140105,1,395000.0,6954.96
12501,MA,25025,14454,25025091700,1,395000.0,5145.5
12502,MA,25025,14454,25025110501,1,395000.0,2480.0
12503,MA,25025,14454,25025081500,1,395000.0,3798.76
12504,MA,25025,14454,25025120301,1,395000.0,2514.0
12505,MA,25025,14454,25025140400,1,395000.0,4101.3
12506,MA,25025,14454,25025120400,1,395000.0,3021.5
12507,MA,25025,14454,25025170502,1,395000.0,13126.7
12508,MA,25025,14454,25025000201,1,395000.0,3292.34
12509,MA,25025,14454,25025091100,1,395000.0,3441.65
12510,MA,25025,14454,25025130100,1,395000.0,2147.0
12511,MA,25025,14454,25025170501,1,395000.0,2560.0
12512,MA,25025,14454,25025170300,1,395000.0,1693.5
12513,MA,25025,14454,25025070600,1,395000.0,1954.0
12514,MA,25025,14454,25025092300,1,395000.0,3584.0
12515,MA,25025,14454,25025170800,1,395000.0,1155.66
12516,MA,25025,14454,25025130100,1,395000.0,1155.66
12517,MA,25025,14454,25025110501,1,395000.0,2013.0
12518,MA,25025,14454,25025140202,1,395000.0,3580.0
12519,MA,25025,14454,25025140102,1,395000.0,3380.5
12520,MA,25025,14454,25025170601,1,395000.0,16081.58
12521,MA,25025,14454,25025170100,1,395000.0,11132.72
12522,MA,25025,14454,25025130300,1,395000.0,Exempt
12523,MA,25025,14454,25025110607,1,395000.0,99.0
12524,MA,25025,14454,25025060501,1,395000.0,629.0
12525,MA,25025,14454,25025071201,1,395000.0,3414.25
12526,MA,25025,14454,25025000302,1,395000.0,3170.0
12527,MA,25025,14454,25025100700,1,395000.0,Exempt
12528,MA,25025,14454,25025140300,1,395000.0,2927.32
12529,MA,25025,14454,25025110401,1,395000.0,7598.25
12530,MA,25025,14454,25025060301,1,395000.0,2868.98
12531,MA,25025,14454,25025110301,1,395000.0,1272.0
12532,MA,25025,14454,25025160101,1,395000.0,3085.75
12533,MA,25025,14454,25025160502,1,395000.0,Exempt
12534,MA,25025,14454,25025110403,1,395000.0,12525.5
12535,MA,25025,14454,25025180400,1,395000.0,3910.25
12536,MA,25025,14454,25025140400,1,395000.0,Exempt
12537,MA,25025,14454,25025140202,1,395000.0,1315.0
12538,MA,25025,14454,25025000100,1,395000.0,4601.25
12539,MA,25025,14454,25025170100,1,395000.0,3414.55
12540,MA,25025,14454,25025120104,1,395000.0,3080.5
12541,MA,25025,14454,25025160502,1,395000.0,3241.25
12542,MA,25025,14454,25025060800,1,395000.0,1702.21
12543,MA,25025,14454,25025100700,1,395000.0,Exempt
12544,MA,25025,14454,25025180101,1,395000.0,3242.2
12545,MA,25025,14454,25025101001,1,395000.0,9216.62
12546,MA,25025,14454,25025020302,1,395000.0,3030.2
12547,MA,25025,14454,25025110401,1,395000.0,3783.7
12548,MA,25025,14454,25025180301,1,395000.0,3552.2
12549,MA,25025,14454,25025170701,1,395000.0,2449.2
12550,MA,25025,14454,25025010404,1,395000.0,
12551,MA,25025,14454,25025110601,1,395000.0,4176.07
12552,MA,25025,14454,25025110501,1,395000.0,7510.43
12553,MA,25025,14454,25025070500,1,395000.0,3825.07
12554,MA,25025,14454,25025130402,1,395000.0,Exempt
12555,MA,25025,14454,25025040300,1,395000.0,Exempt
12556,MA,25025,14454,25025080601,1,395000.0,3994.5
12557,MA,25025,14454,25025110403,1,395000.0,3987.0
12558,MA,25025,14454,25025060600,1,395000.0,3011.0
12559,MA,25025,14454,25025071101,1,395000.0,4513.0
12560,MA,25025,14454,25025040801,1,395000.0,3480.0
12561,MA,25025,14454,25025101001,1,395000.0,10891.72
12562,MA,25025,14454,25025010701,1,395000.0,7891.05
12563,MA,25025,14454,25025160601,1,395000.0,3139.0
12564,MA,25025,14454,25025140202,1,395000.0,2723.0
12565,MA,25025,14454,25025170800,1,395000.0,5286.05
12566,MA,25025,14454,25025180101,1,395000.0,3216.5
12567,MA,25025,14454,25025130402,1,395000.0,3001.1
12568,MA,25025,14454,25025170701,1,395000.0,3468.0
12569,MA,25025,14454,25025120104,1,395000.0,2820.5
12570,MA,25025,14454,25025170601,1,395000.0,2434.5
12571,MA,25025,14454,25025081800,1,395000.0,1165.5
12572,MA,25025,14454,25025180200,1,395000.0,3054.0
12573,MA,25025,14454,25025060800,1,395000.0,2944.0
12574,MA,25025,14454,25025180200,1,395000.0,3451.0
12575,MA,25025,14454,25025180500,1,395000.0,4132.0
12576,MA,25025,14454,25025130100,1,395000.0,1266.0
12577,MA,25025,14454,25025110403,1,395000.0,1263.0
12578,MA,25025,14454,25025170601,1,395000.0,4107.0
12579,MA,25025,14454,25025180301,1,395000.0,8720.19
12580,MA,25025,14454,25025101002,1,395000.0,1526.42
12581,MA,25025,14454,25025170601,1,395000.0,2734.0
12582,MA,25025,14454,25025091500,1,395000.0,3646.0
12583,MA,25025,14454,25025070700,1,395000.0,2811.5
12584,MA,25025,14454,25025081100,1,395000.0,2205.5
12585,MA,25025,14454,25025060600,1,395000.0,4287.3
12586,MA,25025,14454,25025081800,1,395000.0,6962.99
12587,MA,25025,14454,25025020101,1,395000.0,2219.7
12588,MA,25025,14454,25025160602,1,395000.0,4668.25
12589,MA,25025,14454,25025000302,1,395000.0,4010.25
12590,MA,25025,14454,25025130200,1,395000.0,3034.25
12591,MA,25025,14454,25025050700,1,395000.0,2997.65
12592,MA,25025,14454,25025030500,1,395000.0,4560.25
12593,MA,25025,14454,25025060101,1,395000.0,1290.0
12594,MA,25025,14454,25025070800,1,395000.0,3790.25
12595,MA,25025,14454,25025110201,1,395000.0,4132.25
12596,MA,25025,14454,25025110501,1,395000.0,2188.0
12597,MA,25025,14454,25025110301,1,395000.0,
12598,MA,25025,14454,25025061200,1,395000.0,2586.25
12599,MA,25025,14454,25025110501,1,395000.0,3963.25
12600,MA,25025,14454,25025071101,1,395000.0,3301.9
12601,MA,25025,14454,25025092101,1,395000.0,3718.5
12602,MA,25025,14454,25025170300,1,395000.0,8598.0
12603,MA,25025,14454,25025180500,1,395000.0,8205.5
12604,MA,25025,14454,25025020101,1,395000.0,
12605,MA,25025,14454,25025020200,1,395000.0,
12606,MA,25025,14454,25025090700,1,395000.0,2842.5
12607,MA,25025,14454,25025130404,1,395000.0,1428.0
12608,MA,25025,14454,25025100300,1,395000.0,11926.09
12609,MA,25025,14454,25025000701,1,395000.0,3572.25
12610,MA,25025,14454,25025120104,1,395000.0,2769.0
12611,MA,25025,14454,25025160601,1,395000.0,3762.0
12612,MA,25025,14454,25025120301,1,395000.0,
12613,MA,25025,14454,25025060400,1,395000.0,
12614,MA,25025,14454,25025140102,1,395000.0,2589.0
12615,MA,25025,14454,25025091500,1,395000.0,2768.5
12616,MA,25025,14454,25025070300,1,395000.0,
12617,MA,25025,14454,25025092101,1,395000.0,2994.1
12618,MA,25025,14454,25025120103,1,395000.0,3143.0
12619,MA,25025,14454,25025110502,1,395000.0,3012.5
12620,MA,25025,14454,25025030300,1,395000.0,2701.5
12621,MA,25025,14454,25025091500,1,395000.0,3963.0
12622,MA,25025,14454,25025180200,1,395000.0,2819.5
12623,MA,25025,14454,25025040600,1,395000.0,3089.0
12624,MA,25025,14454,25025030500,1,395000.0,2821.5
12625,MA,25025,14454,25025050901,1,395000.0,2406.0
12626,MA,25025,14454,25025061200,1,395000.0,2376.5
12627,MA,25025,14454,25025051000,1,395000.0,2381.0
12628,MA,25025,14454,25025060200,1,395000.0,
12629,MA,25025,14454,25025120400,1,395000.0,3585.82
12630,MA,25025,14454,25025120301,1,395000.0,6007.25
12631,MA,25025,14454,25025050600,1,395000.0,2751.5
12632,MA,25025,14454,25025050300,1,395000.0,4008.0
12633,MA,25025,14454,25025000503,1,395000.0,4103.0
12634,MA,25025,14454,25025000302,1,395000.0,3387.0
12635,MA,25025,14454,25025000502,1,395000.0,
12636,MA,25025,14454,25025051200,1,395000.0,3754.75
12637,MA,25025,14454,25025110301,1,395000.0,3779.5
12638,MA,25025,14454,25025060501,1,395000.0,2617.5
12639,MA,25025,14454,25025110103,1,395000.0,3075.0
12640,MA,25025,14454,25025040100,1,395000.0,2723.4
12641,MA,25025,14454,25025081800,1,395000.0,6865.5
12642,MA,25025,14454,25025030200,1,395000.0,
12643,MA,25025,14454,25025050300,1,395000.0,3437.0
12644,MA,25025,14454,25025060301,1,395000.0,
12645,MA,25025,14454,25025040801,1,395000.0,3122.0
12646,MA,25025,14454,25025130300,1,395000.0,2776.5
12647,MA,25025,14454,25025060200,1,395000.0,2554.0
12648,MA,25025,14454,25025070800,1,395000.0,2769.0
12649,MA,25025,14454,25025170300,1,395000.0,3141.65
12650,MA,25025,14454,25025100700,1,395000.0,2732.5
12651,MA,25025,14454,25025050901,1,395000.0,4548.0
12652,MA,25025,14454,25025170701,1,395000.0,3237.75
12653,MA,25025,14454,25025110103,1,395000.0,2445.0
12654,MA,25025,14454,25025120201,1,395000.0,3742.5
12655,MA,25025,14454,25025050300,1,395000.0,4431.75
12656,MA,25025,14454,25025100601,1,395000.0,5319.0
12657,MA,25025,14454,25025140202,1,395000.0,2744.5
12658,MA,25025,14454,25025040300,1,395000.0,3457.75
12659,MA,25025,14454,25025160601,1,395000.0,3135.75
12660,MA,25025,14454,25025100900,1,395000.0,2435.75
12661,MA,25025,14454,25025120500,1,395000.0,2945.75
12662,MA,25025,14454,25025071201,1,395000.0,3166.7
12663,MA,25025,14454,25025120104,1,395000.0,0.0
12664,MA,25025,14454,25025050200,1,395000.0,2689.7
12665,MA,25025,14454,25025100400,1,395000.0,2652.9
12666,MA,25025,14454,25025070101,1,395000.0,
12667,MA,25025,14454,25025140102,1,395000.0,0.0
12668,MA,25025,14454,25025100900,1,395000.0,0.0
12669,MA,25025,14454,25025020101,1,395000.0,1000.0
12670,MA,25025,14454,25025092200,1,395000.0,0.0
12671,MA,25025,14454,25025000701,1,395000.0,2501.58
12672,MA,25025,14454,25025110401,1,395000.0,2703.5
12673,MA,25025,14454,25025130100,1,395000.0,0.0
12674,MA,25025,14454,25025170502,1,395000.0,5717.0
12675,MA,25025,14454,25025110607,1,395000.0,7721.38
12676,MA,25025,14454,25025130200,1,395000.0,1499.5
12677,MA,25025,14454,25025092400,1,395000.0,12074.5
12678,MA,25025,14454,25025060101,1,395000.0,0.0
12679,MA,25025,14454,25025110403,1,395000.0,3703.25
12680,MA,25025,14454,25025000100,1,395000.0,2410.26
12681,MA,25025,14454,25025180500,1,395000.0,7945.0
12682,MA,25025,14454,25025110601,1,395000.0,0.0
12683,MA,25025,14454,25025060800,1,395000.0,2919.5
12684,MA,25025,14454,25025160300,1,395000.0,10326.0
12685,MA,25025,14454,25025130402,1,395000.0,1814.04
12686,MA,25025,14454,25025140107,1,395000.0,0.0
12687,MA,25025,14454,25025000602,1,395000.0,1450.5
12688,MA,25025,14454,25025140202,1,395000.0,12496.0
12689,MA,25025,14454,25025070600,1,395000.0,4785.0
12690,MA,25025,14454,25025000704,1,395000.0,2187.45
12691,MA,25025,14454,25025140400,1,395000.0,11716.86
12692,MA,25025,14454,25025051000,1,395000.0,610.31
12693,MA,25025,14454,25025130300,1,395000.0,4117.63
12694,MA,25025,14454,25025100500,1,395000.0,10701.65
12695,MA,25025,14454,25025092101,1,395000.0,376.89
12696,MA,25025,14454,25025120400,1,395000.0,2473.06
12697,MA,25025,14454,25025081400,1,395000.0,3036.24
12698,MA,25025,14454,25025091200,1,395000.0,3707.87
12699,MA,25025,14454,25025180400,1,395000.0,5623.4
12700,MA,25025,14454,25025140201,1,395000.0,2810.55
12701,MA,25025,14454,25025061000,1,395000.0,4322.73
12702,MA,25025,14454,25025100300,1,395000.0,3754.5
12703,MA,25025,14454,25025110502,1,395000.0,
12704,MA,25025,14454,25025050200,1,395000.0,
12705,MA,25025,14454,25025140400,1,395000.0,6931.5
12706,MA,25025,14454,25025120301,1,395000.0,
12707,MA,25025,14454,25025110501,1,395000.0,82.95
12708,MA,25025,14454,25025061000,1,395000.0,3626.65
12709,MA,25025,14454,25025060501,1,395000.0,2397.5
12710,MA,25025,14454,25025130300,1,395000.0,2488.5
12711,MA,25025,14454,25025050700,1,395000.0,3650.25
12712,MA,25025,14454,25025180500,1,395000.0,3958.25
12713,MA,25025,14454,25025081800,1,395000.0,2418.0
12714,MA,25025,14454,25025040801,1,395000.0,13749.25
12715,MA,25025,14454,25025092400,1,395000.0,3486.0
12716,MA,25025,14454,25025010802,1,395000.0,2098.39
12717,MA,25025,14454,25025140107,1,395000.0,10420.56
12718,MA,25025,14454,25025110103,1,395000.0,2630.36
12719,MA,25025,14454,25025180301,1,395000.0,6285.97
12720,MA,25025,14454,25025120500,1,395000.0,6919.49
12721,MA,25025,14454,25025061000,1,395000.0,3171.86
12722,MA,25025,14454,25025160601,1,395000.0,6655.52
12723,MA,25025,14454,25025180400,1,395000.0,
12724,MA,25025,14454,25025010702,1,395000.0,
12725,MA,25025,14454,25025051101,1,395000.0,3356.0
12726,MA,25025,14454,25025120400,1,395000.0,4128.25
12727,MA,25025,14454,25025170300,1,395000.0,2795.5
12728,MA,25025,14454,25025140202,1,395000.0,3076.5
12729,MA,25025,14454,25025040600,1,395000.0,
12730,MA,25025,14454,25025130404,1,395000.0,3479.05
12731,MA,25025,14454,25025130200,1,395000.0,3603.0
12732,MA,25025,14454,25025100601,1,395000.0,2347.0
12733,MA,25025,14454,25025060400,1,395000.0,3720.12
12734,MA,25025,14454,25025170501,1,395000.0,0.0
12735,MA,25025,14454,25025010802,1,395000.0,1554.62
12736,MA,25025,14454,25025140105,1,395000.0,2212.5
12737,MA,25025,14454,25025070101,1,395000.0,1690.0
12738,MA,25025,14454,25025060301,1,395000.0,3601.76
12739,MA,25025,14454,25025000802,1,395000.0,2780.0
12740,MA,25025,14454,25025100603,1,395000.0,4525.77
12741,MA,25025,14454,25025110401,1,395000.0,6235.47
12742,MA,25025,14454,25025110601,1,395000.0,2780.0
12743,MA,25025,14454,25025100601,1,395000.0,7903.4
12744,MA,25025,14454,25025020302,1,395000.0,3545.15
12745,MA,25025,14454,25025130100,1,395000.0,2933.0
12746,MA,25025,14454,25025092101,1,395000.0,3933.0
12747,MA,25025,14454,25025092101,1,395000.0,3873.0
12748,MA,25025,14454,25025040300,1,395000.0,2583.0
12749,MA,25025,14454,25025060800,1,395000.0,5203.24
